,affiliation_nums,affiliation_text,author_names,date_posted,doi,downloads,paper_title,subject_area,pmid,pmid_links,pmid_links_num
426,"['1', '2', '2', '2', '1', '1', '1', '3', '1', '3', '4', '5', '2', '6', '†', '1', '3', '4', '5', '†', '‡']","['St Louis, MO, 63108, USA,, Madison, WI, 53706, USA,, St Louis, MO, 63108, USA,, St Louis, MO, 63108, USA,, St Louis, MO, 63108, USA,, Madison, WI, 53706, USA']","Katie M. Campbell,Kathleen A. O’Leary,Debra E. Rugowski,William A. Mulligan,Erica K. Barnell,Zachary L. Skidmore,Kilannin Krysiak,Malachi Griffith,Linda A. Schuler,Obi L. Griffith",2018-10-16, https://doi.org/10.1101/442624 ,"[['Oct 2018', '220', '0', '31', ''], ['Nov 2018', '40', '0', '14', ''], ['Dec 2018', '16', '0', '12', ''], ['Jan 2019', '31', '0', '7', ''], ['Feb 2019', '17', '0', '1', ''], ['Mar 2019', '13', '0', '17', ''], ['Apr 2019', '15', '1', '8', ''], ['May 2019', '8', '9', '11', ''], ['Jun 2019', '19', '22', '12', ''], ['Jul 2019', '10', '10', '14', ''], ['Aug 2019', '12', '16', '6', ''], ['Sep 2019', '11', '8', '10', ''], ['Oct 2019', '17', '6', '7', ''], ['Nov 2019', '12', '7', '3', ''], ['Dec 2019', '7', '10', '5', ''], ['Jan 2020', '18', '14', '7', ''], ['Feb 2020', '27', '14', '9', ''], ['Mar 2020', '15', '10', '8', ''], ['Apr 2020', '5', '6', '9', ''], ['May 2020', '34', '9', '5', ''], ['Jun 2020', '20', '2', '5', ''], ['Jul 2020', '7', '1', '6', ''], ['Aug 2020', '14', '3', '3', ''], ['Sep 2020', '16', '5', '4', ''], ['Oct 2020', '10', '3', '4', '']]",Spontaneous aggressive ERα+ mammary tumor model is driven by Kras activation,"Cancer Biology,
",31390566,"['32463822', '32210163', '31406251']",3
427,"['1', '1', '2', '1', '1', '1', '1', '2', '1', '2']","['Herlev, Denmark,, Herlev, Denmark']","Arianna Draghi,Troels Holz Borch,Haja Dominike Radic,Christopher Aled Chamberlain,Aishwarya Gokuldass,Inge Marie Svane,Marco Donia",2018-10-08, https://doi.org/10.1101/437830 ,"[['Oct 2018', '279', '0', '35', ''], ['Nov 2018', '44', '0', '10', ''], ['Dec 2018', '40', '0', '14', ''], ['Jan 2019', '36', '0', '14', ''], ['Feb 2019', '20', '0', '7', ''], ['Mar 2019', '9', '0', '9', ''], ['Apr 2019', '14', '1', '6', ''], ['May 2019', '4', '4', '8', ''], ['Jun 2019', '18', '2', '15', ''], ['Jul 2019', '13', '3', '7', ''], ['Aug 2019', '21', '10', '6', ''], ['Sep 2019', '17', '9', '112', ''], ['Oct 2019', '14', '8', '149', ''], ['Nov 2019', '13', '10', '124', ''], ['Dec 2019', '10', '10', '113', ''], ['Jan 2020', '20', '9', '224', ''], ['Feb 2020', '36', '15', '149', ''], ['Mar 2020', '18', '7', '86', ''], ['Apr 2020', '6', '1', '15', ''], ['May 2020', '27', '9', '16', ''], ['Jun 2020', '19', '3', '10', ''], ['Jul 2020', '8', '3', '4', ''], ['Aug 2020', '22', '1', '4', ''], ['Sep 2020', '16', '0', '3', ''], ['Oct 2020', '15', '0', '8', '']]",Differential effects of corticosteroids and anti-TNF on tumor-specific immune responses - implications for the management of irAEs,"Cancer Biology,
",30575963,"['32680985', '32391269', '32002285', '31417576', '31286682']",5
428,"['1', '1', '2', '3', '1', '4', '1', '4', '5', '1', '4', '1', '1', '1', '1', '4', '1', '1', '1', '1', '1', '1', '1', '1', '1', '6', '7', '7', '1', '1', '1', '2', '1', '6', '1', '5', '8', '1', '9', '10', '2', '1', '4', '*']","['. Lazarettgasse 14, 1090 Vienna, Austria.,, Vienna Biocenter (VBC), 1030 Vienna, Austria.,, 70569 Stuttgart, Germany,, Vienna, Austria.,, Vienna, Austria,, Boston, MA 02215,, Vienna Biocenter (VBC), 1030 Vienna, Austria.,, Vienna, Austria,, 1090 Vienna, Austria.,, 66123 Saarbrücken, Germany']","Sara Sdelci,André F. Rendeiro,Philipp Rathert,Gerald Hofstätter,Anna Ringler,Herwig P. Moll,Wanhui You,Kristaps Klavins,Bettina Gürtl,Matthias Farlik,Sandra Schick,Freya Klepsch,Matthew Oldach,Pisanu Buphamalai,Fiorella Schischlik,Peter Májek,Katja Parapatics,Christian Schmidl,Michael Schuster,Thomas Penz,Dennis L. Buckley,Otto Hudecz,Richard Imre,Robert Kralovics,Keiryn L. Bennett,Andre C. Müller,Karl Mechtler,Jörg Menche,James E. Bradner,Georg E. Winter,Emilio Casanova,Christoph Bock,Johannes Zuber,Stefan Kubicek",2018-10-10, https://doi.org/10.1101/439422 ,"[['Oct 2018', '1041', '0', '277', ''], ['Nov 2018', '415', '0', '137', ''], ['Dec 2018', '154', '0', '92', ''], ['Jan 2019', '104', '0', '49', ''], ['Feb 2019', '59', '0', '40', ''], ['Mar 2019', '81', '0', '50', ''], ['Apr 2019', '65', '14', '46', ''], ['May 2019', '109', '9', '58', ''], ['Jun 2019', '80', '17', '47', ''], ['Jul 2019', '43', '11', '22', ''], ['Aug 2019', '36', '14', '20', ''], ['Sep 2019', '40', '15', '17', ''], ['Oct 2019', '51', '13', '33', ''], ['Nov 2019', '34', '17', '19', ''], ['Dec 2019', '32', '14', '15', ''], ['Jan 2020', '42', '10', '25', ''], ['Feb 2020', '54', '19', '13', ''], ['Mar 2020', '39', '16', '11', ''], ['Apr 2020', '32', '5', '21', ''], ['May 2020', '29', '7', '11', ''], ['Jun 2020', '23', '2', '7', ''], ['Jul 2020', '9', '2', '8', ''], ['Aug 2020', '19', '2', '5', ''], ['Sep 2020', '40', '4', '5', ''], ['Oct 2020', '21', '6', '4', '']]",MTHFD1 is a genetic interactor of BRD4 and links folate metabolism to transcriptional regulation,"Cancer Biology,
",31133746,"['32937151', '32710817', '32514248', '32411609', '32194593', '32097832', '31955403', '31293213']",8
429,"['1', '2', '†', '1', '2', '†', '1', '2', '1', '2', '3', '4', '5', '3', '4', '5', '6', '1', '2', '1', '2', '3', '4', '5', '3', '4', '5', '1', '1', '2', '1', '2', '2', '6', '1', '2', '1', '2', '8', '7', '8', '7', '9', '3', '4', '5', '2', '2', '1', '2', '4', '5', '*']","['San Francisco, CA.,, San Francisco, CA.,, San Francisco, CA.,, San Francisco, San Francisco, CA.,, San Francisco, CA.,, San Diego, San Diego, CA.,, San Francisco, CA.,, San Francisco, CA.,, San Francisco, CA.']","Nilanjana Chatterjee,Evangelos Pazarentzos,Gorjan Hrustanovic,Luping Lin,Erik Verschueren,Jeffrey R. Johnson,Matan Hofree,Jenny J. Yan,Victor Olivas,Billy W. Newton,John V. Dollen,Charles H. Earnshaw,Jennifer Flanagan,Elton Chan,Saurabh Asthana,Trey Ideker,Wei Wu,Manasi K. Mayekar,Junji Suzuki,Ben Barad,Yuriy Kirichok,James Fraser,William A. Weiss,Nevan J. Krogan,Asmin Tulpule,Amit J. Sabnis,Trever G. Bivona",2018-10-11, https://doi.org/10.1101/441295 ,"[['Oct 2018', '413', '0', '80', ''], ['Nov 2018', '66', '0', '42', ''], ['Dec 2018', '24', '0', '28', ''], ['Jan 2019', '49', '0', '45', ''], ['Feb 2019', '49', '0', '29', ''], ['Mar 2019', '24', '0', '37', ''], ['Apr 2019', '13', '7', '28', ''], ['May 2019', '25', '23', '25', ''], ['Jun 2019', '18', '11', '30', ''], ['Jul 2019', '26', '33', '44', ''], ['Aug 2019', '25', '24', '26', ''], ['Sep 2019', '23', '12', '15', ''], ['Oct 2019', '19', '22', '22', ''], ['Nov 2019', '16', '17', '12', ''], ['Dec 2019', '16', '11', '12', ''], ['Jan 2020', '27', '14', '21', ''], ['Feb 2020', '40', '13', '24', ''], ['Mar 2020', '18', '11', '25', ''], ['Apr 2020', '12', '3', '19', ''], ['May 2020', '21', '13', '10', ''], ['Jun 2020', '20', '9', '7', ''], ['Jul 2020', '10', '10', '6', ''], ['Aug 2020', '24', '1', '2', ''], ['Sep 2020', '28', '4', '8', ''], ['Oct 2020', '11', '2', '11', '']]",Synthetic essentiality of metabolic regulator PDHK1 in PTEN-deficient cells and cancers,"Cancer Biology,
",31461649,['31703360'],1
430,"['1', '*', '2', '*', '3', '2', '2', '2', '1', '2', '3', '1', '2']","[',, Stockholm, SE-171 77, Sweden\n,\n,\n,, Helsinki, FI-00014, Finland\n,\n,\n,, Helsinki, FI-00014, Finland']","S. Pauliina Turunen,Pernilla von Nandelstadh,Tiina Öhman,Erika Gucciardo,Beatriz Martins,Ville Rantanen,Huini Li,Katrin Höpfner,Markku Varjosalo,Kaisa Lehti",2018-10-02, https://doi.org/10.1101/431783 ,"[['Oct 2018', '273', '0', '63', ''], ['Nov 2018', '40', '0', '9', ''], ['Dec 2018', '67', '0', '15', ''], ['Jan 2019', '46', '0', '18', ''], ['Feb 2019', '33', '0', '16', ''], ['Mar 2019', '44', '0', '24', ''], ['Apr 2019', '12', '1', '6', ''], ['May 2019', '16', '5', '9', ''], ['Jun 2019', '21', '4', '6', ''], ['Jul 2019', '13', '1', '7', ''], ['Aug 2019', '19', '10', '8', ''], ['Sep 2019', '21', '5', '7', ''], ['Oct 2019', '26', '9', '7', ''], ['Nov 2019', '19', '10', '6', ''], ['Dec 2019', '20', '15', '7', ''], ['Jan 2020', '30', '16', '8', ''], ['Feb 2020', '32', '21', '9', ''], ['Mar 2020', '16', '9', '7', ''], ['Apr 2020', '11', '7', '26', ''], ['May 2020', '18', '6', '8', ''], ['Jun 2020', '14', '2', '5', ''], ['Jul 2020', '7', '8', '8', ''], ['Aug 2020', '21', '1', '4', ''], ['Sep 2020', '20', '0', '4', ''], ['Oct 2020', '13', '4', '11', '']]",FGFR4 phosphorylates MST1 to confer breast cancer cells resistance to MST1/2-dependent apoptosis,"Cancer Biology,
",30903103,"['32943885', '32848850', '32722184', '32492514', '32375238', '32111983', '31263748']",7
431,"['2', '2', '2', '2', '2', '2', '1']","['Taiyuan 030001, ShanXi, People’s Republic of China,, Taiyuan 030001, Shan Xi, People’s Republic of China']","Dinglu Wei,Qiaofeng Ge,Xiaojuan Sun,Long Zhang,Jia Li,Chenglong Chen,Zhi Lv",2018-10-05, https://doi.org/10.1101/436428 ,"[['Oct 2018', '320', '0', '29', ''], ['Nov 2018', '25', '0', '4', ''], ['Dec 2018', '17', '0', '7', ''], ['Jan 2019', '14', '0', '6', ''], ['Feb 2019', '20', '0', '4', ''], ['Mar 2019', '16', '0', '9', ''], ['Apr 2019', '4', '0', '3', ''], ['May 2019', '8', '3', '7', ''], ['Jun 2019', '10', '0', '9', ''], ['Jul 2019', '10', '1', '6', ''], ['Aug 2019', '9', '4', '6', ''], ['Sep 2019', '24', '2', '5', ''], ['Oct 2019', '22', '9', '10', ''], ['Nov 2019', '11', '5', '5', ''], ['Dec 2019', '12', '7', '13', ''], ['Jan 2020', '25', '6', '9', ''], ['Feb 2020', '34', '15', '8', ''], ['Mar 2020', '15', '11', '11', ''], ['Apr 2020', '5', '1', '11', ''], ['May 2020', '18', '7', '8', ''], ['Jun 2020', '12', '1', '5', ''], ['Jul 2020', '8', '1', '5', ''], ['Aug 2020', '17', '1', '6', ''], ['Sep 2020', '22', '2', '5', ''], ['Oct 2020', '14', '1', '9', '']]",KPNA2 promotes cellular proliferation and inhibits apoptosis in the Saos-2 osteosarcoma cell line,"Cancer Biology,
",29474747,"['33083216', '32993787', '32899767', '32783377', '32565738', '32537316', '32283668', '32085654', '31907361', '31757094', '31620197', '31600142', '31426282', '30917542', '30662269', '30144309']",16
432,"['1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '3', '4', '1', '∗']","['10578 Science Center Drive, Suite 210, San Diego, CA 92121, USA and ,, 185 Berry Street, Lobby 4, Suite 210, San Francisco, CA94107, USA,, San Francisco, California 94158, USA,, Stanford,California 94304, USA,, San Francisco, CA USA']","Francois Collin,Yuhong Ning,Tierney Phillips,Erin McCarthy,Aaron Scott,Chris Ellison,Chin-Jen Ku,Gulfem D Guler,Kim Chau,Alan Ashworth,Stephen R Quake,Samuel Levy",2018-09-26, https://doi.org/10.1101/422675 ,"[['Sep 2018', '1016', '0', '229', ''], ['Oct 2018', '1023', '0', '503', ''], ['Nov 2018', '332', '0', '131', ''], ['Dec 2018', '193', '0', '69', ''], ['Jan 2019', '219', '0', '91', ''], ['Feb 2019', '178', '0', '59', ''], ['Mar 2019', '192', '0', '47', ''], ['Apr 2019', '210', '3', '68', ''], ['May 2019', '255', '6', '56', ''], ['Jun 2019', '177', '8', '53', ''], ['Jul 2019', '147', '14', '48', ''], ['Aug 2019', '128', '42', '45', ''], ['Sep 2019', '131', '46', '70', ''], ['Oct 2019', '142', '17', '51', ''], ['Nov 2019', '98', '21', '39', ''], ['Dec 2019', '91', '21', '35', ''], ['Jan 2020', '136', '31', '55', ''], ['Feb 2020', '128', '43', '43', ''], ['Mar 2020', '72', '15', '24', ''], ['Apr 2020', '63', '9', '32', ''], ['May 2020', '110', '16', '45', ''], ['Jun 2020', '77', '9', '28', ''], ['Jul 2020', '38', '1', '26', ''], ['Aug 2020', '51', '4', '23', ''], ['Sep 2020', '60', '4', '23', ''], ['Oct 2020', '75', '11', '43', '']]",Detection of early stage pancreatic cancer using 5-hydroxymethylcytosine signatures in circulating cell free DNA,"Cancer Biology,
",33077732,[],0
433,"['1', '1', '2', '3', '1', '*']","['Denmark\n,, Kurdistan University of Medical Sciences, Sanandaj, Iran\n,, Tarbiat Modares University, Tehran, Iran']","Karim Rahimi,Annette C. Füchtbauer,Fardin Fathi,Seyed Javad Mowla,Ernst-Martin Füchtbauer",2018-09-26, https://doi.org/10.1101/427732 ,"[['Sep 2018', '208', '0', '20', ''], ['Oct 2018', '131', '0', '36', ''], ['Nov 2018', '37', '0', '16', ''], ['Dec 2018', '22', '0', '25', ''], ['Jan 2019', '43', '0', '23', ''], ['Feb 2019', '22', '0', '23', ''], ['Mar 2019', '15', '0', '14', ''], ['Apr 2019', '12', '1', '5', ''], ['May 2019', '16', '10', '16', ''], ['Jun 2019', '12', '10', '9', ''], ['Jul 2019', '8', '17', '16', ''], ['Aug 2019', '11', '14', '3', ''], ['Sep 2019', '10', '11', '6', ''], ['Oct 2019', '29', '11', '7', ''], ['Nov 2019', '12', '6', '2', ''], ['Dec 2019', '6', '14', '8', ''], ['Jan 2020', '19', '33', '10', ''], ['Feb 2020', '30', '21', '10', ''], ['Mar 2020', '12', '11', '8', ''], ['Apr 2020', '6', '5', '12', ''], ['May 2020', '16', '7', '5', ''], ['Jun 2020', '14', '2', '5', ''], ['Jul 2020', '9', '1', '8', ''], ['Aug 2020', '16', '3', '6', ''], ['Sep 2020', '17', '4', '4', ''], ['Oct 2020', '9', '6', '3', '']]",Isolation of cancer stem cells by selection for miR-302 expressing cells,"Cancer Biology,
",30941272,"['33059744', '32296030']",2
434,"['1', '2', '1', '3', '11', '1', '4', '1', '3', '5', '5', '1', '6', '2', '7', '8', '1', '6', '2', '1', '6', '9', '10']","['Pauwelsstraße 30, 52074 Aachen, Germany,, Forckenbeckstraße 55, 52074 Aachen, Germany,, Augustenburger Platz 1, 13353 Berlin, Germany,, Augustenburger Platz 1, 13353 Berlin, Germany,, Oststraße 25, 04317 Leipzig, Germany,, Germany and The Netherlands,, 7500 Enschede, The Netherlands,, Universiteitsweg 99, 3584 Utrecht, The Netherlands,, Maastricht, The Netherlands,, 6229 Maastricht, The Netherlands,present affiliations: ,, 10117 Berlin, Germany']","Merve Erdem,Diana Möckel,Sandra Jumpertz,Cathleen John,Athanassios Fragoulis,Ines Rudolph,Johanna Wulfmeier,Jochen Springer,Henrike Horn,Marco Koch,Georg Lurje,Twan Lammers,Gregory van der Kroft,Felix Gremse,Thorsten Cramer",2018-09-27, https://doi.org/10.1101/427963 ,"[['Sep 2018', '228', '0', '28', ''], ['Oct 2018', '167', '0', '94', ''], ['Nov 2018', '58', '0', '43', ''], ['Dec 2018', '31', '0', '51', ''], ['Jan 2019', '57', '0', '47', ''], ['Feb 2019', '52', '0', '27', ''], ['Mar 2019', '42', '0', '34', ''], ['Apr 2019', '42', '1', '37', ''], ['May 2019', '35', '0', '36', ''], ['Jun 2019', '51', '3', '38', ''], ['Jul 2019', '40', '5', '23', ''], ['Aug 2019', '53', '11', '19', ''], ['Sep 2019', '38', '2', '26', ''], ['Oct 2019', '33', '4', '23', ''], ['Nov 2019', '25', '6', '20', ''], ['Dec 2019', '26', '5', '20', ''], ['Jan 2020', '36', '7', '19', ''], ['Feb 2020', '45', '11', '17', ''], ['Mar 2020', '32', '9', '12', ''], ['Apr 2020', '10', '2', '14', ''], ['May 2020', '31', '5', '6', ''], ['Jun 2020', '29', '1', '7', ''], ['Jul 2020', '10', '0', '6', ''], ['Aug 2020', '28', '1', '3', ''], ['Sep 2020', '28', '0', '7', ''], ['Oct 2020', '17', '1', '5', '']]",Macrophages protect against loss of adipose tissue during cancer cachexia,"Cancer Biology,
",31318182,"['32790834', '32344015', '32117967']",3
435,"['1', '2', '*', '3', '*', '2', '4', '2', '3', '5', '3', '6', '±', '1', '2', '3', '±']","['New Haven, Connecticut 06536, United States,, West Haven, Connecticut 06516, United States,, New Haven, Connecticut 06520, United States,, New Haven, Connecticut, 06516, United States,, West Haven, Connecticut 06516, United States,, New Haven, Connecticut 06520, United States']","Emilee E. Shine,Mengzhao Xue,Jaymin R. Patel,Alan R. Healy,Yulia V. Surovtseva,Seth B. Herzon,Jason M. Crawford",2018-09-29, https://doi.org/10.1101/431098 ,"[['Sep 2018', '104', '0', '8', ''], ['Oct 2018', '270', '0', '82', ''], ['Nov 2018', '91', '0', '18', ''], ['Dec 2018', '43', '0', '9', ''], ['Jan 2019', '36', '0', '19', ''], ['Feb 2019', '29', '0', '28', ''], ['Mar 2019', '42', '0', '32', ''], ['Apr 2019', '5', '1', '19', ''], ['May 2019', '14', '14', '28', ''], ['Jun 2019', '19', '3', '32', ''], ['Jul 2019', '16', '10', '22', ''], ['Aug 2019', '18', '9', '8', ''], ['Sep 2019', '21', '8', '7', ''], ['Oct 2019', '21', '20', '14', ''], ['Nov 2019', '14', '13', '12', ''], ['Dec 2019', '13', '12', '16', ''], ['Jan 2020', '25', '9', '12', ''], ['Feb 2020', '31', '16', '22', ''], ['Mar 2020', '20', '8', '15', ''], ['Apr 2020', '8', '2', '14', ''], ['May 2020', '21', '10', '14', ''], ['Jun 2020', '13', '2', '11', ''], ['Jul 2020', '11', '1', '10', ''], ['Aug 2020', '15', '2', '12', ''], ['Sep 2020', '13', '11', '7', ''], ['Oct 2020', '11', '5', '9', '']]",Model colibactins exhibit human cell genotoxicity in the absence of host bacteria,"Cancer Biology,
",30403848,"['32669458', '32527463', '31977191', '31548676', '31395743', '31251062']",6
436,"['1', '#', '§', '2', '#', '3', '4', '5', '2', '1', '3', '3', '#', '1', '#']","['06126 Perugia, Italy,, Charleston, SC 29425, USA,, Charleston, SC 29401, USA,, 53100 Siena, Italy,, 53100 Siena, Italy']","Bartolini Desirée,Wang Yanzhong,Zhang Jie,Giustarini Daniela,Rossi Ranieri,Gavin Y. Wang,Torquato Pierangelo,Danyelle M. Townsend,Kenneth D. Tew,Galli Francesco",2018-10-01, https://doi.org/10.1101/432286 ,"[['Oct 2018', '91', '0', '27', ''], ['Nov 2018', '29', '0', '7', ''], ['Dec 2018', '14', '0', '7', ''], ['Jan 2019', '26', '0', '55', ''], ['Feb 2019', '23', '0', '3', ''], ['Mar 2019', '16', '0', '10', ''], ['Apr 2019', '6', '1', '3', ''], ['May 2019', '6', '1', '6', ''], ['Jun 2019', '11', '2', '11', ''], ['Jul 2019', '8', '6', '5', ''], ['Aug 2019', '13', '11', '6', ''], ['Sep 2019', '12', '4', '2', ''], ['Oct 2019', '13', '5', '5', ''], ['Nov 2019', '16', '10', '3', ''], ['Dec 2019', '6', '8', '19', ''], ['Jan 2020', '20', '14', '10', ''], ['Feb 2020', '29', '16', '8', ''], ['Mar 2020', '15', '10', '6', ''], ['Apr 2020', '8', '4', '11', ''], ['May 2020', '24', '7', '4', ''], ['Jun 2020', '24', '2', '7', ''], ['Jul 2020', '7', '2', '3', ''], ['Aug 2020', '28', '3', '6', ''], ['Sep 2020', '15', '10', '4', ''], ['Oct 2020', '17', '4', '6', '']]",A seleno-hormetine protects bone marrow hematopoietic cells against ionizing radiation-induced toxicity,"Cancer Biology,
",31034521,[],0
437,"['1', '*', '2', '3', '1', '4', '4', '5', '5', '6', '7', '5', '1']","['Portland, Oregon,, 2730 SW Moody Ave, Portland, OR 97201. Phone: 503–494–9895', 'Fax: 503–494–3688', 'E-mail: ,.,, San Diego, CA,, Portland, Oregon,, Portland, Oregon,, Portland, Oregon,, Portland, Oregon,, Portland, Oregon,, Portland, OR 97239,, Portland, Oregon']","Dmitri Rozanov,Anton Cheltsov,Aaron Nilsen,Christopher Boniface,James Korkola,Joe Gray,Jeffrey Tyner,Cristina E. Tognon,Gordon B. Mills,Paul Spellman",2018-10-01, https://doi.org/10.1101/432252 ,"[['Oct 2018', '151', '0', '29', ''], ['Nov 2018', '78', '0', '18', ''], ['Dec 2018', '20', '0', '44', ''], ['Jan 2019', '35', '0', '23', ''], ['Feb 2019', '26', '0', '37', ''], ['Mar 2019', '23', '0', '29', ''], ['Apr 2019', '11', '2', '18', ''], ['May 2019', '9', '4', '22', ''], ['Jun 2019', '15', '11', '31', ''], ['Jul 2019', '11', '6', '18', ''], ['Aug 2019', '16', '13', '13', ''], ['Sep 2019', '16', '2', '13', ''], ['Oct 2019', '11', '4', '12', ''], ['Nov 2019', '19', '10', '10', ''], ['Dec 2019', '11', '8', '6', ''], ['Jan 2020', '26', '8', '13', ''], ['Feb 2020', '30', '16', '11', ''], ['Mar 2020', '24', '9', '9', ''], ['Apr 2020', '9', '5', '10', ''], ['May 2020', '23', '8', '4', ''], ['Jun 2020', '21', '4', '7', ''], ['Jul 2020', '7', '1', '2', ''], ['Aug 2020', '23', '6', '1', ''], ['Sep 2020', '18', '5', '4', ''], ['Oct 2020', '16', '3', '8', '']]",Targeting mitochondria in cancer therapy could provide a basis for the selective anti-cancer activity,"Cancer Biology,
",30908483,"['32977472', '32586022', '32340357', '31929771', '31696924']",5
438,"['1', '*', '1', '1', '2', '3', '*']","['218 Xinghu Street, Suzhou Industrial Park, Jiangsu, China, 215028.,, 3375 Scott Blvd, Suite 108, Santa Clara, CA 95054, USA.,, Beijing, China, 100191.']","Sheng Guo,Xiaoqian Jiang,Binchen Mao,Qi-Xiang Li",2018-09-24, https://doi.org/10.1101/425256 ,"[['Sep 2018', '285', '0', '35', ''], ['Oct 2018', '97', '0', '61', ''], ['Nov 2018', '58', '0', '70', ''], ['Dec 2018', '49', '0', '80', ''], ['Jan 2019', '36', '0', '90', ''], ['Feb 2019', '39', '0', '67', ''], ['Mar 2019', '30', '0', '84', ''], ['Apr 2019', '35', '1', '60', ''], ['May 2019', '37', '2', '86', ''], ['Jun 2019', '35', '5', '83', ''], ['Jul 2019', '58', '3', '95', ''], ['Aug 2019', '40', '7', '70', ''], ['Sep 2019', '27', '8', '33', ''], ['Oct 2019', '28', '9', '31', ''], ['Nov 2019', '18', '5', '32', ''], ['Dec 2019', '47', '9', '28', ''], ['Jan 2020', '45', '10', '23', ''], ['Feb 2020', '52', '24', '26', ''], ['Mar 2020', '23', '11', '23', ''], ['Apr 2020', '18', '5', '41', ''], ['May 2020', '33', '9', '25', ''], ['Jun 2020', '28', '5', '25', ''], ['Jul 2020', '15', '6', '26', ''], ['Aug 2020', '23', '6', '15', ''], ['Sep 2020', '28', '7', '18', ''], ['Oct 2020', '22', '3', '20', '']]","The design, analysis and application of mouse clinical trials in oncology drug development","Cancer Biology,
",31331301,"['33110476', '32489335', '32445552', '31970083', '31624635']",5
439,"['1', '2', '3', '2', '4', '5', '5', '6', '4', '7', '2', '3', '2', '1']","['Essen, Germany,, Berlin, Germany,, Moorenstraße 5, 40225 Düsseldorf, Germany., Germany,, Duisburg, Germany.,, Berlin, Germany,, Berlin, Germany', 'Berlin, Germany', 'Heidelberg, Germany', 'Heidelberg, Germany.']","Britta Tjaden,Katharina Baum,Viktoria Marquardt,Mareike Simon,Marija Trajkovic-Arsic,Theresa Kouril,Bettina Siebers,Jan Lisec,Jens T. Siveke,Johannes H. Schulte,Uwe Benary,Marc Remke,Jana Wolf,Alexander Schramm",2018-09-25, https://doi.org/10.1101/423756 ,"[['Sep 2018', '445', '0', '68', ''], ['Oct 2018', '166', '0', '56', ''], ['Nov 2018', '113', '0', '40', ''], ['Dec 2018', '32', '0', '21', ''], ['Jan 2019', '47', '0', '25', ''], ['Feb 2019', '75', '0', '18', ''], ['Mar 2019', '56', '0', '25', ''], ['Apr 2019', '74', '0', '27', ''], ['May 2019', '61', '7', '24', ''], ['Jun 2019', '55', '14', '30', ''], ['Jul 2019', '61', '11', '17', ''], ['Aug 2019', '75', '12', '12', ''], ['Sep 2019', '70', '6', '11', ''], ['Oct 2019', '75', '8', '14', ''], ['Nov 2019', '74', '15', '11', ''], ['Dec 2019', '97', '6', '9', ''], ['Jan 2020', '112', '20', '14', ''], ['Feb 2020', '106', '34', '17', ''], ['Mar 2020', '75', '22', '14', ''], ['Apr 2020', '24', '12', '16', ''], ['May 2020', '30', '18', '12', ''], ['Jun 2020', '23', '7', '7', ''], ['Jul 2020', '16', '5', '8', ''], ['Aug 2020', '22', '9', '8', ''], ['Sep 2020', '21', '4', '6', ''], ['Oct 2020', '20', '6', '7', '']]",MYCN-induced metabolic rewiring creates novel therapeutic vulnerabilities in neuroblastoma,"Cancer Biology,
",32346009,['32927667'],1
